model_key,method,doc_id,prediction,correct
smollm,gptq,1192,55,0
smollm,gptq,1193,3,0
smollm,gptq,1195,320,1
smollm,gptq,1196,35,0
smollm,gptq,1199,9,0
smollm,gptq,1202,5,0
smollm,gptq,1203,2520,0
smollm,gptq,1204,0.6,0
smollm,gptq,1210,288,1
smollm,gptq,1219,100,1
smollm,gptq,1220,30,0
smollm,gptq,1221,160,0
smollm,gptq,1224,3,0
smollm,gptq,1225,4,0
smollm,gptq,1229,71.5,0
smollm,gptq,1232,5,0
smollm,gptq,1233,81,1
smollm,gptq,1234,27,0
smollm,gptq,1235,7,0
smollm,gptq,1238,468,0
smollm,gptq,1240,100,0
smollm,gptq,1241,17,0
smollm,gptq,1245,556,0
smollm,gptq,1255,9,0
smollm,gptq,1256,30,0
smollm,gptq,1257,14,1
smollm,gptq,1259,23040,0
smollm,gptq,1261,45,0
smollm,gptq,1263,5,0
smollm,gptq,1266,56,0
smollm,gptq,1267,120,0
smollm,gptq,1273,35,0
smollm,gptq,1274,38,1
smollm,gptq,1277,56,0
smollm,gptq,1278,665,1
smollm,gptq,1281,280,0
smollm,gptq,1282,96,0
smollm,gptq,1284,21,0
smollm,gptq,1290,90,1
smollm,gptq,1292,69,0
smollm,gptq,1293,10000,0
smollm,gptq,1300,48,0
smollm,gptq,1301,14,0
smollm,gptq,1305,2330,0
smollm,gptq,1308,30,1
smollm,gptq,1309,2790,0
smollm,gptq,1311,60,0
smollm,gptq,1312,420,0
smollm,gptq,1316,470,0
smollm,sg,0,22,0
smollm,sg,4,60,0
smollm,sg,6,340,0
smollm,sg,11,7228,0
smollm,sg,14,60,1
smollm,sg,15,1,0
smollm,sg,16,230,1
smollm,sg,20,28,0
smollm,sg,21,19,0
smollm,sg,22,9,0
smollm,sg,24,24,0
smollm,sg,25,16,0
smollm,sg,31,150,0
smollm,sg,32,105,0
smollm,sg,34,18,0
smollm,sg,35,10,0
smollm,sg,37,7,0
smollm,sg,38,134,0
smollm,sg,42,26,1
smollm,sg,43,950,0
smollm,sg,45,144,0
smollm,sg,47,160,0
smollm,sg,48,2,0
smollm,sg,50,304,0
smollm,sg,52,9,0
smollm,sg,54,33,0
smollm,sg,59,187,1
smollm,sg,60,9,0
smollm,sg,62,1000000,0
smollm,sg,64,800,0
smollm,sg,65,9,0
smollm,sg,67,385,0
smollm,sg,68,6,0
smollm,sg,72,221,1
smollm,sg,73,735,0
smollm,sg,74,8585,0
smollm,sg,75,8,0
smollm,sg,78,2,0
smollm,sg,82,623,1
smollm,sg,86,32,0
smollm,sg,87,756,0
smollm,sg,88,800000,0
smollm,sg,89,24,1
smollm,sg,91,18,0
smollm,sg,96,7,0
smollm,sg,100,205,0
smollm,sg,102,42,0
smollm,sg,105,20,1
smollm,sg,106,144,0
smollm,sg,107,6,0
smollm,sg,111,0.088,0
smollm,sg,117,360,1
smollm,sg,118,4,1
smollm,sg,119,126000,0
smollm,sg,125,14,0
smollm,sg,126,82,1
smollm,sg,129,370000,0
smollm,sg,130,20,0
smollm,sg,139,34,0
smollm,sg,142,480,0
smollm,sg,143,110,0
smollm,sg,152,4,1
smollm,sg,154,112,0
smollm,sg,157,140,0
smollm,sg,158,34,1
smollm,sg,160,6,0
smollm,sg,162,4,0
smollm,sg,163,60,0
smollm,sg,164,35,0
smollm,sg,165,167,0
smollm,sg,168,10,0
smollm,sg,169,140,0
smollm,sg,170,100,0
smollm,sg,172,38,0
smollm,sg,173,15,0
smollm,sg,174,96,0
smollm,sg,175,15,1
smollm,sg,178,126,0
smollm,sg,179,130,1
smollm,sg,180,20,1
smollm,sg,183,52,0
smollm,sg,184,0.5,0
smollm,sg,188,100,0
smollm,sg,189,61,0
smollm,sg,193,18,0
smollm,sg,194,10,1
smollm,sg,197,12335,0
smollm,sg,198,220,0
smollm,sg,201,117500,0
smollm,sg,202,20,0
smollm,sg,203,12,0
smollm,sg,204,108,0
smollm,sg,217,15,1
smollm,sg,219,27,0
smollm,sg,221,30,0
smollm,sg,228,1,1
smollm,sg,229,100,0
smollm,sg,231,50,1
smollm,sg,238,78,0
smollm,sg,242,624,0
smollm,sg,243,21450,0
smollm,sg,244,10,0
smollm,sg,246,2,0
smollm,sg,249,18,0
smollm,sg,251,62,0
smollm,sg,252,57,0
smollm,sg,255,16,0
smollm,sg,258,6,1
smollm,sg,259,88,0
smollm,sg,260,5.5,0
smollm,sg,267,1435,0
smollm,sg,272,8,0
smollm,sg,279,7,0
smollm,sg,281,7000,0
smollm,sg,285,21,1
smollm,sg,288,0,0
smollm,sg,290,3.9,0
smollm,sg,292,50,0
smollm,sg,298,250,0
smollm,sg,302,15,1
smollm,sg,303,1350,0
smollm,sg,304,1,0
smollm,sg,305,16,0
smollm,sg,306,20,0
smollm,sg,313,93000,0
smollm,sg,318,123,1
smollm,sg,319,135,0
smollm,sg,320,3,0
smollm,sg,322,46,0
smollm,sg,328,1,0
smollm,sg,331,-30,0
smollm,sg,333,350,0
smollm,sg,335,310,1
smollm,sg,337,3,0
smollm,sg,339,300,0
smollm,sg,340,3,0
smollm,sg,341,10,0
smollm,sg,342,63,0
smollm,sg,343,180000,1
smollm,sg,347,36,1
smollm,sg,351,10,1
smollm,sg,355,22,0
smollm,sg,357,15,0
smollm,sg,358,20,1
smollm,sg,364,1,0
smollm,sg,367,3,0
smollm,sg,368,24,0
smollm,sg,370,320,1
smollm,sg,372,5,1
smollm,sg,373,240000,1
smollm,sg,379,15,0
smollm,sg,383,2,1
smollm,sg,384,448,0
smollm,sg,385,26,0
smollm,sg,387,36,1
smollm,sg,388,88,1
smollm,sg,389,12,0
smollm,sg,396,11,0
smollm,sg,402,6,0
smollm,sg,403,4500,0
smollm,sg,406,160,0
smollm,sg,407,2000,1
smollm,sg,412,12,0
smollm,sg,417,940,0
smollm,sg,419,3000,1
smollm,sg,420,9000,0
smollm,sg,421,35,0
smollm,sg,426,7,0
smollm,sg,429,13,1
smollm,sg,430,132,1
smollm,sg,432,30,1
smollm,sg,438,1,0
smollm,sg,439,16,0
smollm,sg,441,0,0
smollm,sg,443,55,0
smollm,sg,446,9,0
smollm,sg,447,5,1
smollm,sg,448,435,0
smollm,sg,452,30,0
smollm,sg,453,7600,0
smollm,sg,455,1920,1
smollm,sg,458,625,0
smollm,sg,459,0.48,0
smollm,sg,468,75,0
smollm,sg,469,4,1
smollm,sg,471,90,0
smollm,sg,474,35,0
smollm,sg,475,1260,0
smollm,sg,482,5,0
smollm,sg,483,60,0
smollm,sg,484,240,1
smollm,sg,494,10,0
smollm,sg,496,20,0
smollm,sg,497,224,0
smollm,sg,498,16,0
smollm,sg,499,4,0
smollm,sg,502,35,0
smollm,sg,504,2,1
smollm,sg,506,144,1
smollm,sg,507,17,0
smollm,sg,508,90,0
smollm,sg,509,48,0
smollm,sg,513,300,1
smollm,sg,521,48,0
smollm,sg,527,60,0
smollm,sg,530,6,0
smollm,sg,534,12,0
smollm,sg,535,6,0
smollm,sg,536,8,1
smollm,sg,537,194,0
smollm,sg,538,12,0
smollm,sg,539,60,0
smollm,sg,542,7,1
smollm,sg,544,400,0
smollm,sg,546,65,0
smollm,sg,549,318,0
smollm,sg,550,20.45,0
smollm,sg,551,17,1
smollm,sg,553,118,0
smollm,sg,555,2,1
smollm,sg,560,45,1
smollm,sg,568,150,0
smollm,sg,574,61,0
smollm,sg,575,3,0
smollm,sg,579,7,1
smollm,sg,583,84,0
smollm,sg,587,45,0
smollm,sg,590,276,0
smollm,sg,592,1,1
smollm,sg,595,13,1
smollm,sg,599,44,0
smollm,sg,600,2,0
smollm,sg,601,51,0
smollm,sg,602,8,0
smollm,sg,610,64360,0
smollm,sg,614,312,1
smollm,sg,615,31,0
smollm,sg,616,13,0
smollm,sg,620,519,0
smollm,sg,622,18,0
smollm,sg,627,36,0
smollm,sg,629,17500,1
smollm,sg,630,60,0
smollm,sg,632,45,1
smollm,sg,644,29,1
smollm,sg,645,24,0
smollm,sg,646,79,1
smollm,sg,648,50,0
smollm,sg,652,195,0
smollm,sg,654,64,0
smollm,sg,657,180000,0
smollm,sg,658,100,0
smollm,sg,662,7,1
smollm,sg,664,5,0
smollm,sg,667,53,1
smollm,sg,668,3,1
smollm,sg,671,0,0
smollm,sg,675,11,0
smollm,sg,678,240,0
smollm,sg,683,50,1
smollm,sg,684,11,1
smollm,sg,686,50,0
smollm,sg,687,14,0
smollm,sg,688,80,0
smollm,sg,689,13,0
smollm,sg,693,4,0
smollm,sg,695,12,0
smollm,sg,697,1968,0
smollm,sg,700,135,1
smollm,sg,703,50,1
smollm,sg,704,10,0
smollm,sg,707,32,0
smollm,sg,710,50,0
smollm,sg,712,10,0
smollm,sg,713,288,0
smollm,sg,716,770,1
smollm,sg,717,0,0
smollm,sg,720,4,1
smollm,sg,724,24,0
smollm,sg,725,67.5,0
smollm,sg,727,80,0
smollm,sg,739,48,0
smollm,sg,740,25,1
smollm,sg,743,12,0
smollm,sg,744,4,1
smollm,sg,748,280,0
smollm,sg,749,3,1
smollm,sg,750,1280,0
smollm,sg,756,0,0
smollm,sg,758,133,1
smollm,sg,760,16,1
smollm,sg,768,750,0
smollm,sg,769,105,0
smollm,sg,770,4,1
smollm,sg,771,4.5,0
smollm,sg,773,15,0
smollm,sg,774,4,0
smollm,sg,777,3200,0
smollm,sg,778,38,1
smollm,sg,780,50,0
smollm,sg,782,315,0
smollm,sg,786,142,1
smollm,sg,787,28,0
smollm,sg,791,88,0
smollm,sg,793,176.5,0
smollm,sg,795,20,1
smollm,sg,796,160000,0
smollm,sg,798,11220,0
smollm,sg,799,12,0
smollm,sg,800,413,0
smollm,sg,803,3,0
smollm,sg,808,10,0
smollm,sg,809,50,1
smollm,sg,814,30,0
smollm,sg,816,4500,1
smollm,sg,817,15,1
smollm,sg,818,16,1
smollm,sg,819,6250,1
smollm,sg,821,40,0
smollm,sg,826,27,1
smollm,sg,827,9,0
smollm,sg,831,3345,0
smollm,sg,835,6,0
smollm,sg,836,100,0
smollm,sg,837,80,0
smollm,sg,840,12,0
smollm,sg,851,220,0
smollm,sg,854,72,0
smollm,sg,859,152,0
smollm,sg,865,7,0
smollm,sg,866,23,0
smollm,sg,867,13,0
smollm,sg,869,500,1
smollm,sg,871,58,0
smollm,sg,875,15,0
smollm,sg,879,175,0
smollm,sg,880,10,1
smollm,sg,882,25,0
smollm,sg,885,375,0
smollm,sg,886,80,0
smollm,sg,887,34,1
smollm,sg,889,5,0
smollm,sg,895,74,1
smollm,sg,897,14,0
smollm,sg,898,110,1
smollm,sg,906,12,0
smollm,sg,907,16,1
smollm,sg,911,64,1
smollm,sg,912,3,0
smollm,sg,917,12,1
smollm,sg,920,72,0
smollm,sg,924,3,0
smollm,sg,925,2000,1
smollm,sg,928,98,0
smollm,sg,929,60,1
smollm,sg,932,20,0
smollm,sg,936,840,0
smollm,sg,940,350,0
smollm,sg,942,147.5,0
smollm,sg,947,13,1
smollm,sg,948,14,0
smollm,sg,949,8,0
smollm,sg,950,30,0
smollm,sg,952,5400,0
smollm,sg,953,23,0
smollm,sg,958,68,0
smollm,sg,959,7,1
smollm,sg,965,446,0
smollm,sg,966,10,0
smollm,sg,967,37,0
smollm,sg,973,51,0
smollm,sg,980,90,1
smollm,sg,981,6,0
smollm,sg,984,109.99999999,0
smollm,sg,989,2,0
smollm,sg,994,2,1
smollm,sg,995,72,0
smollm,sg,996,12,0
smollm,sg,997,4700,0
smollm,sg,999,0.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0
smollm,sg,1000,3,0
smollm,sg,1002,2.33,0
smollm,sg,1005,78,0
smollm,sg,1007,34,1
smollm,sg,1008,230,1
smollm,sg,1011,1000,0
smollm,sg,1014,25,0
smollm,sg,1020,30,0
smollm,sg,1022,40,0
smollm,sg,1024,300,1
smollm,sg,1027,1,0
smollm,sg,1034,66,1
smollm,sg,1041,101,1
smollm,sg,1042,19,0
smollm,sg,1044,45,0
smollm,sg,1048,11839.30,0
smollm,sg,1050,655,1
smollm,sg,1057,12,0
smollm,sg,1058,250,1
smollm,sg,1062,3,0
smollm,sg,1065,180,0
smollm,sg,1066,2,0
smollm,sg,1067,24500,0
smollm,sg,1068,3,0
smollm,sg,1069,80,0
smollm,sg,1070,144,0
smollm,sg,1072,85,1
smollm,sg,1078,8,1
smollm,sg,1083,2,1
smollm,sg,1085,104,0
smollm,sg,1089,12,0
smollm,sg,1090,6,0
smollm,sg,1092,120,0
smollm,sg,1094,8,0
smollm,sg,1097,480,1
smollm,sg,1098,34,0
smollm,sg,1099,75,0
smollm,sg,1101,16,1
smollm,sg,1104,32,0
smollm,sg,1105,19.4,0
smollm,sg,1108,38,1
smollm,sg,1109,6,0
smollm,sg,1110,125,0
smollm,sg,1112,9,0
smollm,sg,1113,1,0
smollm,sg,1117,10,0
smollm,sg,1119,20,0
smollm,sg,1121,70,0
smollm,sg,1122,2,0
smollm,sg,1123,45,0
smollm,sg,1124,2625,0
smollm,sg,1125,30,0
smollm,sg,1126,50,1
smollm,sg,1127,750,1
smollm,sg,1130,12,0
smollm,sg,1131,480,0
smollm,sg,1136,14,0
smollm,sg,1137,29,0
smollm,sg,1142,26,0
smollm,sg,1143,300,1
smollm,sg,1149,372,0
smollm,sg,1152,120,0
smollm,sg,1155,13,1
smollm,sg,1157,4,0
smollm,sg,1167,20,0
smollm,sg,1169,1,0
smollm,sg,1170,1,0
smollm,sg,1174,297,0
smollm,sg,1177,60,0
smollm,sg,1179,36.66666666666666,0
smollm,sg,1190,12,0
smollm,sg,1192,710,0
smollm,sg,1193,9,1
smollm,sg,1195,650,0
smollm,sg,1196,75,1
smollm,sg,1199,2.75,0
smollm,sg,1202,9,0
smollm,sg,1203,1320,0
smollm,sg,1204,168,1
smollm,sg,1210,288,1
smollm,sg,1219,100,1
smollm,sg,1220,10,0
smollm,sg,1221,10,1
smollm,sg,1224,5,1
smollm,sg,1225,16,0
smollm,sg,1229,36,1
smollm,sg,1232,5,0
smollm,sg,1233,93,0
smollm,sg,1234,27,0
smollm,sg,1235,2,0
smollm,sg,1238,312,0
smollm,sg,1240,2,1
smollm,sg,1241,40,0
smollm,sg,1245,-4,0
smollm,sg,1255,8,0
smollm,sg,1256,15,1
smollm,sg,1257,14,1
smollm,sg,1259,1440,0
smollm,sg,1261,45,0
smollm,sg,1263,310,0
smollm,sg,1266,56,0
smollm,sg,1267,80,0
smollm,sg,1273,59,0
smollm,sg,1274,26,0
smollm,sg,1277,64,0
smollm,sg,1278,665,1
smollm,sg,1281,244,0
smollm,sg,1282,56,0
smollm,sg,1284,7,0
smollm,sg,1290,90,1
smollm,sg,1292,69,0
smollm,sg,1293,10000,0
smollm,sg,1300,840,0
smollm,sg,1301,19,0
smollm,sg,1305,2330,0
smollm,sg,1308,30,1
smollm,sg,1309,2550,0
smollm,sg,1311,606,0
smollm,sg,1312,840,0
smollm,sg,1316,150,0
tinyllama,fp16,0,240,0
tinyllama,fp16,4,300,0
tinyllama,fp16,6,80,0
tinyllama,fp16,11,1800,0
tinyllama,fp16,14,10,0
tinyllama,fp16,15,3.7,0
tinyllama,fp16,16,150,0
tinyllama,fp16,20,1,0
tinyllama,fp16,21,31,0
tinyllama,fp16,22,2,0
tinyllama,fp16,24,17.45,0
tinyllama,fp16,25,1200,0
tinyllama,fp16,31,100,0
tinyllama,fp16,32,5,0
tinyllama,fp16,34,39,0
tinyllama,fp16,35,105,0
tinyllama,fp16,37,11,0
tinyllama,fp16,38,9,0
tinyllama,fp16,42,40,0
tinyllama,fp16,43,60,0
tinyllama,fp16,45,3000,0
tinyllama,fp16,47,20,0
tinyllama,fp16,48,36,0
tinyllama,fp16,50,252,0
tinyllama,fp16,52,1,0
tinyllama,fp16,54,12,0
tinyllama,fp16,59,8000,0
tinyllama,fp16,60,2.5,0
tinyllama,fp16,62,500,0
tinyllama,fp16,64,4,0
tinyllama,fp16,65,1,0
tinyllama,fp16,67,175,0
tinyllama,fp16,68,12,0
tinyllama,fp16,72,129,0
tinyllama,fp16,73,50,0
tinyllama,fp16,74,1,0
tinyllama,fp16,75,4,0
tinyllama,fp16,78,1.50,0
tinyllama,fp16,82,244,0
tinyllama,fp16,86,36,0
tinyllama,fp16,87,60,0
tinyllama,fp16,88,64000,0
tinyllama,fp16,89,14,0
tinyllama,fp16,91,3,0
tinyllama,fp16,96,9,0
tinyllama,fp16,100,60,0
tinyllama,fp16,102,59,0
tinyllama,fp16,105,15,0
tinyllama,fp16,106,120,0
tinyllama,fp16,107,60,0
tinyllama,fp16,111,7200,0
tinyllama,fp16,117,3,0
tinyllama,fp16,118,20,0
tinyllama,fp16,119,44000,0
tinyllama,fp16,125,3,0
tinyllama,fp16,126,64,0
tinyllama,fp16,129,12000,0
tinyllama,fp16,130,18,0
tinyllama,fp16,139,240,0
tinyllama,fp16,142,0.8,0
tinyllama,fp16,143,240,0
tinyllama,fp16,152,10,0
tinyllama,fp16,154,64,0
tinyllama,fp16,157,456,0
tinyllama,fp16,158,4,0
tinyllama,fp16,160,31,0
tinyllama,fp16,162,40,0
tinyllama,fp16,163,25,0
tinyllama,fp16,164,3,0
tinyllama,fp16,165,10,0
tinyllama,fp16,168,4,0
tinyllama,fp16,169,20,0
tinyllama,fp16,170,1000,0
tinyllama,fp16,172,3,0
tinyllama,fp16,173,300,0
tinyllama,fp16,174,6,0
tinyllama,fp16,175,25,0
tinyllama,fp16,178,10,0
tinyllama,fp16,179,4,0
tinyllama,fp16,180,36,0
tinyllama,fp16,183,40,0
tinyllama,fp16,184,16,0
tinyllama,fp16,188,200,0
tinyllama,fp16,189,3,0
tinyllama,fp16,193,18,0
tinyllama,fp16,194,3,0
tinyllama,fp16,197,713,0
tinyllama,fp16,198,20,0
tinyllama,fp16,201,2500000,0
tinyllama,fp16,202,1000,0
tinyllama,fp16,203,2,0
tinyllama,fp16,204,62,0
tinyllama,fp16,217,11,0
tinyllama,fp16,219,251,0
tinyllama,fp16,221,180,0
tinyllama,fp16,228,12,0
tinyllama,fp16,229,6,0
tinyllama,fp16,231,11,0
tinyllama,fp16,238,60,0
tinyllama,fp16,242,6,0
tinyllama,fp16,243,300,0
tinyllama,fp16,244,27,0
tinyllama,fp16,246,10,0
tinyllama,fp16,249,-50,0
tinyllama,fp16,251,52,0
tinyllama,fp16,252,10,0
tinyllama,fp16,255,2,0
tinyllama,fp16,258,2,0
tinyllama,fp16,259,108,0
tinyllama,fp16,260,68,0
tinyllama,fp16,267,120,0
tinyllama,fp16,272,20.00,0
tinyllama,fp16,279,8,0
tinyllama,fp16,281,2.4,0
tinyllama,fp16,285,18,0
tinyllama,fp16,288,125,0
tinyllama,fp16,290,224,0
tinyllama,fp16,292,40,0
tinyllama,fp16,298,200,0
tinyllama,fp16,302,30,0
tinyllama,fp16,303,200,0
tinyllama,fp16,304,50000,0
tinyllama,fp16,305,160,0
tinyllama,fp16,306,30,0
tinyllama,fp16,313,72000,0
tinyllama,fp16,318,9000,0
tinyllama,fp16,319,1,0
tinyllama,fp16,320,2,0
tinyllama,fp16,322,72,0
tinyllama,fp16,328,3,0
tinyllama,fp16,331,10,0
tinyllama,fp16,333,850,0
tinyllama,fp16,335,70,0
tinyllama,fp16,337,3,0
tinyllama,fp16,339,120,0
tinyllama,fp16,340,12,0
tinyllama,fp16,341,8000,0
tinyllama,fp16,342,48,0
tinyllama,fp16,343,30,0
tinyllama,fp16,347,300,0
tinyllama,fp16,351,100,0
tinyllama,fp16,355,12,0
tinyllama,fp16,357,70,0
tinyllama,fp16,358,80,0
tinyllama,fp16,364,6,0
tinyllama,fp16,367,20,0
tinyllama,fp16,368,6,0
tinyllama,fp16,370,-20,0
tinyllama,fp16,372,2,0
tinyllama,fp16,373,7500,0
tinyllama,fp16,379,2,0
tinyllama,fp16,383,4,0
tinyllama,fp16,384,64,0
tinyllama,fp16,385,52,0
tinyllama,fp16,387,36,1
tinyllama,fp16,388,150,0
tinyllama,fp16,389,56,0
tinyllama,fp16,396,11,0
tinyllama,fp16,402,256,0
tinyllama,fp16,403,30,0
tinyllama,fp16,406,80,0
tinyllama,fp16,407,2000,1
tinyllama,fp16,412,24,0
tinyllama,fp16,417,600,0
tinyllama,fp16,419,4000,0
tinyllama,fp16,420,9000,0
tinyllama,fp16,421,10,0
tinyllama,fp16,426,100,0
tinyllama,fp16,429,6,0
tinyllama,fp16,430,20,0
tinyllama,fp16,432,100,0
tinyllama,fp16,438,64,0
tinyllama,fp16,439,5,0
tinyllama,fp16,441,40,0
tinyllama,fp16,443,10,0
tinyllama,fp16,446,36,0
tinyllama,fp16,447,13,0
tinyllama,fp16,448,2,0
tinyllama,fp16,452,30,0
tinyllama,fp16,453,2000,0
tinyllama,fp16,455,44800,0
tinyllama,fp16,458,0.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0
tinyllama,fp16,459,29,0
tinyllama,fp16,468,50,0
tinyllama,fp16,469,8,0
tinyllama,fp16,471,3,0
tinyllama,fp16,474,6,0
tinyllama,fp16,475,360,0
tinyllama,fp16,482,23,0
tinyllama,fp16,483,33,0
tinyllama,fp16,484,10,0
tinyllama,fp16,494,2,0
tinyllama,fp16,496,3,0
tinyllama,fp16,497,14,0
tinyllama,fp16,498,30,0
tinyllama,fp16,499,200,0
tinyllama,fp16,502,100,0
tinyllama,fp16,504,2,1
tinyllama,fp16,506,1,0
tinyllama,fp16,507,100,0
tinyllama,fp16,508,160,0
tinyllama,fp16,509,96,0
tinyllama,fp16,513,-0,0
tinyllama,fp16,521,4,0
tinyllama,fp16,527,100,0
tinyllama,fp16,530,20,0
tinyllama,fp16,534,600,0
tinyllama,fp16,535,18,0
tinyllama,fp16,536,4,0
tinyllama,fp16,537,100,0
tinyllama,fp16,538,72,0
tinyllama,fp16,539,20,0
tinyllama,fp16,542,1200,0
tinyllama,fp16,544,600,0
tinyllama,fp16,546,2,0
tinyllama,fp16,549,120,0
tinyllama,fp16,550,5,0
tinyllama,fp16,551,16,0
tinyllama,fp16,553,48,0
tinyllama,fp16,555,200,0
tinyllama,fp16,560,180,0
tinyllama,fp16,568,120,0
tinyllama,fp16,574,18600,0
tinyllama,fp16,575,18,0
tinyllama,fp16,579,7,1
tinyllama,fp16,583,60,0
tinyllama,fp16,587,5,0
tinyllama,fp16,590,104,0
tinyllama,fp16,592,3,0
tinyllama,fp16,595,64,0
tinyllama,fp16,599,10,0
tinyllama,fp16,600,40,0
tinyllama,fp16,601,1200,0
tinyllama,fp16,602,8,0
tinyllama,fp16,610,0.04,0
tinyllama,fp16,614,200,0
tinyllama,fp16,615,40,0
tinyllama,fp16,616,,0
tinyllama,fp16,620,169,0
tinyllama,fp16,622,40,0
tinyllama,fp16,627,120,0
tinyllama,fp16,629,25000,0
tinyllama,fp16,630,15,0
tinyllama,fp16,632,45,1
tinyllama,fp16,644,12,0
tinyllama,fp16,645,120,0
tinyllama,fp16,646,72,0
tinyllama,fp16,648,2,0
tinyllama,fp16,652,150,0
tinyllama,fp16,654,16,0
tinyllama,fp16,657,12,0
tinyllama,fp16,658,60,0
tinyllama,fp16,662,2,0
tinyllama,fp16,664,12,0
tinyllama,fp16,667,53,1
tinyllama,fp16,668,4,0
tinyllama,fp16,671,15.75,0
tinyllama,fp16,675,3,0
tinyllama,fp16,678,9,0
tinyllama,fp16,683,40,0
tinyllama,fp16,684,500,0
tinyllama,fp16,686,30,0
tinyllama,fp16,687,44,0
tinyllama,fp16,688,40,0
tinyllama,fp16,689,68,0
tinyllama,fp16,693,1,0
tinyllama,fp16,695,5,1
tinyllama,fp16,697,3,0
tinyllama,fp16,700,40,0
tinyllama,fp16,703,3,0
tinyllama,fp16,704,80,0
tinyllama,fp16,707,80,0
tinyllama,fp16,710,3,0
tinyllama,fp16,712,60,0
tinyllama,fp16,713,24,0
tinyllama,fp16,716,1000,0
tinyllama,fp16,717,50,0
tinyllama,fp16,720,5,0
tinyllama,fp16,724,12,0
tinyllama,fp16,725,0.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0
tinyllama,fp16,727,4,0
tinyllama,fp16,739,52,0
tinyllama,fp16,740,40,0
tinyllama,fp16,743,7,0
tinyllama,fp16,744,3,0
tinyllama,fp16,748,112,0
tinyllama,fp16,749,624,0
tinyllama,fp16,750,160,0
tinyllama,fp16,756,33,0
tinyllama,fp16,758,135,0
tinyllama,fp16,760,900,0
tinyllama,fp16,768,30,0
tinyllama,fp16,769,30,0
tinyllama,fp16,770,4,1
tinyllama,fp16,771,210,0
tinyllama,fp16,773,13,0
tinyllama,fp16,774,7,0
tinyllama,fp16,777,80,0
tinyllama,fp16,778,1.00,0
tinyllama,fp16,780,18,0
tinyllama,fp16,782,156,0
tinyllama,fp16,786,129,0
tinyllama,fp16,787,2,0
tinyllama,fp16,791,47,0
tinyllama,fp16,793,20,0
tinyllama,fp16,795,125,0
tinyllama,fp16,796,800000,0
tinyllama,fp16,798,11.00,0
tinyllama,fp16,799,2,0
tinyllama,fp16,800,282,0
tinyllama,fp16,803,2,0
tinyllama,fp16,808,10,0
tinyllama,fp16,809,150,0
tinyllama,fp16,814,3,0
tinyllama,fp16,816,10500,0
tinyllama,fp16,817,47,0
tinyllama,fp16,818,19,0
tinyllama,fp16,819,200,0
tinyllama,fp16,821,20,0
tinyllama,fp16,826,115,0
tinyllama,fp16,827,20,0
tinyllama,fp16,831,234,0
tinyllama,fp16,835,96,0
tinyllama,fp16,836,40,0
tinyllama,fp16,837,1230,0
tinyllama,fp16,840,22,0
tinyllama,fp16,851,2640,0
tinyllama,fp16,854,360,0
tinyllama,fp16,859,40,0
tinyllama,fp16,865,108,0
tinyllama,fp16,866,0,0
tinyllama,fp16,867,19,0
tinyllama,fp16,869,1800,0
tinyllama,fp16,871,1.33,0
tinyllama,fp16,875,24,0
tinyllama,fp16,879,1,0
tinyllama,fp16,880,60,0
tinyllama,fp16,882,42,0
tinyllama,fp16,885,1200,0
tinyllama,fp16,886,0.5,0
tinyllama,fp16,887,3,0
tinyllama,fp16,889,75,0
tinyllama,fp16,895,3,0
tinyllama,fp16,897,7,0
tinyllama,fp16,898,5,0
tinyllama,fp16,906,116,0
tinyllama,fp16,907,0,0
tinyllama,fp16,911,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0
tinyllama,fp16,912,480,0
tinyllama,fp16,917,2,0
tinyllama,fp16,920,3,0
tinyllama,fp16,924,16,0
tinyllama,fp16,925,6000,0
tinyllama,fp16,928,655,0
tinyllama,fp16,929,60,1
tinyllama,fp16,932,3000,0
tinyllama,fp16,936,400,0
tinyllama,fp16,940,56,0
tinyllama,fp16,942,102.5,0
tinyllama,fp16,947,22,0
tinyllama,fp16,948,8,0
tinyllama,fp16,949,6,0
tinyllama,fp16,950,45,0
tinyllama,fp16,952,30,0
tinyllama,fp16,953,10,0
tinyllama,fp16,958,,0
tinyllama,fp16,959,24,0
tinyllama,fp16,965,15,0
tinyllama,fp16,966,12,0
tinyllama,fp16,967,8,0
tinyllama,fp16,973,4,0
tinyllama,fp16,980,40,0
tinyllama,fp16,981,83875,0
tinyllama,fp16,984,76,0
tinyllama,fp16,989,6,0
tinyllama,fp16,994,60,0
tinyllama,fp16,995,200,0
tinyllama,fp16,996,12,0
tinyllama,fp16,997,50500,0
tinyllama,fp16,999,3,0
tinyllama,fp16,1000,12,0
tinyllama,fp16,1002,462,0
tinyllama,fp16,1005,30,0
tinyllama,fp16,1007,6,0
tinyllama,fp16,1008,10,0
tinyllama,fp16,1011,4200,0
